"","gene_name","name","value","id"
"4926","TPM1","FA",13.5,4926
"4927","GANAB","FA",13.5,4927
"4928","ACSL3","FA",13.5,4928
"4929","DDX5","Sph",13.5,4929
"4930","DDX5","FA",13.5,4930
"4931","TPM4","DAG",13.5,4931
"4932","ATP5A1","Sph",13.5,4932
"4933","CCT6A","DAG",13.5,4933
"4934","NONO","Sph",13.5,4934
"4935","KRT27","FA",13.5,4935
"4936","TUBA4A","FA",13.5,4936
"4937","POR","DAG",14,4937
"4938","SPTLC1","Sph",14,4938
"4939","ATP2B1","DAG",14,4939
"4940","CCT2","Sph",14,4940
"4941","RPN1","DAG",14,4941
"4942","TUFM","DAG",14,4942
"4943","NNT","Sph",14,4943
"4944","HIST1H4A","FA",14,4944
"4945","HSPA1A","Sph",14,4945
"4946","IMMT","DAG",14,4946
"4947","SLC25A5","Sph",14,4947
"4948","HLA-A","Sph",14,4948
"4949","HLA-A","DAG",14,4949
"4950","TLN1","FA",14,4950
"4951","HLA-B","DAG",14,4951
"4952","HNRNPA1","Sph",14,4952
"4953","HNRNPR","DAG",14,4953
"4954","IQGAP1","FA",14,4954
"4955","EPRS","Sph",14,4955
"4956","GANAB","Sph",14,4956
"4957","FLNC","Sph",14,4957
"4958","VCL","DAG",14,4958
"4959","SFPQ","FA",14,4959
"4960","DDX39A","DAG",14,4960
"4961","ALDH7A1","FA",14,4961
"4962","BSG","Sph",14.5,4962
"4963","ATAD3A","Sph",14.5,4963
"4964","PCCA","Sph",14.5,4964
"4965","TMPO","Sph",14.5,4965
"4966","RRBP1","DAG",14.5,4966
"4967","EPPK1","FA",14.5,4967
"4968","PLS3","DAG",14.5,4968
"4969","PDIA3","FA",14.5,4969
"4970","HNRNPA2B1","Sph",14.5,4970
"4971","DDX17","Sph",14.5,4971
"4972","RPS27A","DAG",14.5,4972
"4973","NONO","FA",14.5,4973
"4974","TBL2","Sph",15,4974
"4975","PCYOX1","Sph",15,4975
"4976","RPN1","Sph",15,4976
"4977","RRBP1","FA",15,4977
"4978","PRPF8","DAG",15,4978
"4979","HSP90AA1","Sph",15,4979
"4980","LRPPRC","FA",15,4980
"4981","EPPK1","Sph",15,4981
"4982","HM13","Sph",15,4982
"4983","PLS3","FA",15,4983
"4984","GANAB","Sph",15,4984
"4985","RPS3","DAG",15,4985
"4986","TM9SF2","DAG",15,4986
"4987","DDX39B","DAG",15,4987
"4988","PKM2","FA",15,4988
"4989","CCT8","FA",15,4989
"4990","HSD17B10","DAG",15,4990
"4991","THBS1","DAG",15.5,4991
"4992","NNT","DAG",15.5,4992
"4993","SNRNP200","Sph",15.5,4993
"4994","DDX21","Sph",15.5,4994
"4995","ZMPSTE24","Sph",15.5,4995
"4996","RANBP2","FA",15.5,4996
"4997","NPM1","Sph",15.5,4997
"4998","TPM2","DAG",15.5,4998
"4999","HNRNPH2","FA",15.5,4999
"5000","GAPDH","DAG",15.5,5000
"5001","KRT77","Sph",15.5,5001
"5002","HNRNPU","FA",15.5,5002
"5003","CNN2","DAG",15.5,5003
"5004","ATP13A1","Sph",16,5004
"5005","CCT2","DAG",16,5005
"5006","SND1","DAG",16,5006
"5007","GALNT2","DAG",16,5007
"5008","CPT1A","Sph",16,5008
"5009","CCT4","DAG",16,5009
"5010","IQGAP1","Sph",16,5010
"5011","GANAB","FA",16,5011
"5012","TPM4","DAG",16,5012
"5013","NCL","Sph",16,5013
"5014","ALDOA","DAG",16,5014
"5015","HNRNPH1","FA",16,5015
"5016","HNRNPH1","DAG",16,5016
"5017","NSUN2","DAG",16,5017
"5018","ECHS1","DAG",16,5018
"5019","KRT86","FA",16.5,5019
"5020","KRT85","FA",16.5,5020
"5021","P4HB","FA",16.5,5021
"5022","ITGB1","Sph",16.5,5022
"5023","ITGB1","DAG",16.5,5023
"5024","SMC3","FA",16.5,5024
"5025","MATR3","DAG",16.5,5025
"5026","HADHA","FA",16.5,5026
"5027","DSP","Sph",16.5,5027
"5028","SF3B3","DAG",16.5,5028
"5029","DHX9","Sph",16.5,5029
"5030","TUBA1C","DAG",16.5,5030
"5031","ATP2B4","Sph",17,5031
"5032","MSN","DAG",17,5032
"5033","DDX21","FA",17,5033
"5034","FN1","Sph",17,5034
"5035","ALB","FA",17,5035
"5036","ATP2A2","FA",17,5036
"5037","MKI67","Sph",17,5037
"5038","PDIA4","Sph",17,5038
"5039","TOP2A","DAG",17,5039
"5040","SLC3A2","FA",17,5040
"5041","SHMT2","FA",17,5041
"5042","KRT33A","FA",17.5,5042
"5043","JUP","DAG",17.5,5043
"5044","HM13","DAG",17.5,5044
"5045","SLC25A5","DAG",17.5,5045
"5046","SLC3A2","Sph",17.5,5046
"5047","NUMA1","Sph",17.5,5047
"5048","FLNC","FA",17.5,5048
"5049","ACSL3","DAG",17.5,5049
"5050","CALR","DAG",17.5,5050
"5051","EEF1A1","DAG",17.5,5051
"5052","TUBA1C","FA",17.5,5052
"5053","ECH1","Sph",17.5,5053
"5054","DDX21","DAG",18,5054
"5055","EPHX1","DAG",18,5055
"5056","CCT3","DAG",18,5056
"5057","HNRNPA2B1","FA",18,5057
"5058","EIF4A1","DAG",18,5058
"5059","HNRNPL","DAG",18,5059
"5060","VDAC3","DAG",18,5060
"5061","ECH1","FA",18,5061
"5062","THBS1","Sph",18.5,5062
"5063","ATP1A1","FA",18.5,5063
"5064","HSPA1A","DAG",18.5,5064
"5065","PC","FA",18.5,5065
"5066","HNRNPA1","FA",18.5,5066
"5067","HNRNPK","Sph",18.5,5067
"5068","MATR3","FA",18.5,5068
"5069","DDX17","FA",18.5,5069
"5070","PKM2","Sph",18.5,5070
"5071","TKT","DAG",18.5,5071
"5072","KRT35","FA",19,5072
"5073","CPT1A","DAG",19,5073
"5074","FN1","DAG",19,5074
"5075","LRPPRC","DAG",19,5075
"5076","ALB","Sph",19,5076
"5077","RANBP2","Sph",19,5077
"5078","TPM2","FA",19,5078
"5079","HSPA9","Sph",19,5079
"5080","DSP","FA",19,5080
"5081","ENO1","DAG",19,5081
"5082","KRT33B","FA",19.5,5082
"5083","TFRC","DAG",19.5,5083
"5084","FASN","DAG",19.5,5084
"5085","ILF3","DAG",19.5,5085
"5086","HNRNPA1","DAG",19.5,5086
"5087","SFPQ","DAG",19.5,5087
"5088","HIST1H2BJ","FA",19.5,5088
"5089","ACTBL2","Sph",19.5,5089
"5090","MYH10","FA",20,5090
"5091","DYNC1H1","DAG",20,5091
"5092","HSP90AB1","Sph",20,5092
"5093","XRCC5","DAG",20,5093
"5094","KRT3","DAG",20,5094
"5095","CPS1","FA",20,5095
"5096","NUP93","FA",20.5,5096
"5097","KRT19","DAG",20.5,5097
"5098","EPPK1","DAG",20.5,5098
"5099","PDIA3","Sph",20.5,5099
"5100","HADHA","Sph",20.5,5100
"5101","EEF2","DAG",20.5,5101
"5102","HIST1H2BK","FA",20.5,5102
"5103","HNRNPM","FA",20.5,5103
"5104","ANKLE2","Sph",21,5104
"5105","KRT19","Sph",21,5105
"5106","CALD1","DAG",21,5106
"5107","HSP90AB1","FA",21,5107
"5108","DHX9","FA",21,5108
"5109","ATP5A1","FA",21,5109
"5110","KRT3","FA",21,5110
"5111","HIST1H2BJ","DAG",21,5111
"5112","KRT19","FA",21.5,5112
"5113","HSPA8","FA",21.5,5113
"5114","EPHX1","Sph",21.5,5114
"5115","HSP90AA1","DAG",21.5,5115
"5116","DDX17","DAG",21.5,5116
"5117","ATP5B","DAG",21.5,5117
"5118","PITPNB","Sph",22,5118
"5119","CLTC","Sph",22,5119
"5120","SNRNP200","DAG",22,5120
"5121","KRT13","Sph",22,5121
"5122","DDX5","DAG",22,5122
"5123","LMNB1","Sph",22.5,5123
"5124","P4HB","DAG",22.5,5124
"5125","EPPK1","Sph",22.5,5125
"5126","HNRNPA2B1","DAG",22.5,5126
"5127","CANX","FA",22.5,5127
"5128","GANAB","DAG",22.5,5128
"5129","DDX3X","DAG",22.5,5129
"5130","KRT31","FA",23,5130
"5131","ALB","DAG",23,5131
"5132","CANX","Sph",23,5132
"5133","NCL","FA",23,5133
"5134","GALNT1","Sph",23.5,5134
"5135","TPR","FA",23.5,5135
"5136","P4HB","Sph",23.5,5136
"5137","KRT13","DAG",23.5,5137
"5138","MDH2","DAG",23.5,5138
"5139","MYOF","Sph",24,5139
"5140","HNRNPK","FA",24,5140
"5141","HIST1H2BK","DAG",24,5141
"5142","KTN1","DAG",24.5,5142
"5143","TFRC","Sph",24.5,5143
"5144","XRCC6","FA",24.5,5144
"5145","NPM1","DAG",24.5,5145
"5146","GANAB","DAG",24.5,5146
"5147","TUBB4B","DAG",24.5,5147
"5148","CTSD","Sph",25,5148
"5149","PDIA3","DAG",25,5149
"5150","VCP","DAG",25,5150
"5151","ATP2B1","Sph",25.5,5151
"5152","MYH10","Sph",25.5,5152
"5153","HNRNPK","DAG",25.5,5153
"5154","PARP1","DAG",25.5,5154
"5155","PDIA4","DAG",26,5155
"5156","TPM2","FA",26,5156
"5157","XRCC6","DAG",26.5,5157
"5158","KTN1","FA",27,5158
"5159","CKAP4","FA",27,5159
"5160","TPM4","FA",27,5160
"5161","KRT77","FA",27,5161
"5162","TUBB4B","FA",27,5162
"5163","SPTAN1","DAG",27.5,5163
"5164","LMNB1","DAG",27.5,5164
"5165","TUBB","DAG",27.5,5165
"5166","HNRNPM","DAG",27.5,5166
"5167","XRCC6","Sph",28,5167
"5168","MKI67","DAG",28,5168
"5169","KRT8P11","Sph",28,5169
"5170","NCL","DAG",28,5170
"5171","ATP5A1","DAG",28,5171
"5172","ACTBL2","FA",28,5172
"5173","GOLGB1","DAG",28.5,5173
"5174","CKAP4","DAG",28.5,5174
"5175","CLTC","DAG",28.5,5175
"5176","EPPK1","FA",28.5,5176
"5177","EPRS","DAG",28.5,5177
"5178","TPM4","FA",28.5,5178
"5179","DSP","DAG",28.5,5179
"5180","ANXA2","Sph",28.5,5180
"5181","KTN1","Sph",29,5181
"5182","HSP90B1","DAG",29,5182
"5183","VDAC2","FA",29,5183
"5184","SLC3A2","DAG",29,5184
"5185","HSP90B1","FA",29.5,5185
"5186","RANBP2","DAG",29.5,5186
"5187","KRT5","Sph",29.5,5187
"5188","NPM1","FA",29.5,5188
"5189","KRT77","DAG",29.5,5189
"5190","HSP90B1","Sph",30,5190
"5191","LMNB1","FA",30,5191
"5192","TLN1","DAG",30,5192
"5193","FLNC","DAG",30,5193
"5194","CCT8","DAG",30,5194
"5195","POR","Sph",30.5,5195
"5196","GOLGB1","Sph",30.5,5196
"5197","ECH1","DAG",30.5,5197
"5198","CPS1","DAG",30.5,5198
"5199","SPTAN1","FA",31,5199
"5200","KRT13","FA",31,5200
"5201","KRT6A","Sph",31,5201
"5202","EPPK1","DAG",31,5202
"5203","ANXA2","FA",31,5203
"5204","DHX9","DAG",31,5204
"5205","IQGAP1","DAG",31.5,5205
"5206","NONO","DAG",31.5,5206
"5207","NUMA1","FA",32,5207
"5208","KRT6B","Sph",32,5208
"5209","NUMA1","DAG",32.5,5209
"5210","MYH10","DAG",33,5210
"5211","HSPA8","Sph",33,5211
"5212","FLNB","FA",33,5212
"5213","ACTN1","FA",33,5213
"5214","HSP90AB1","DAG",33,5214
"5215","HSPA9","FA",34,5215
"5216","IGF2R","Sph",34.5,5216
"5217","ATP2A2","Sph",34.5,5217
"5218","ATP5B","FA",34.5,5218
"5219","TUBB","FA",34.5,5219
"5220","HNRNPU","DAG",35,5220
"5221","CANX","DAG",35.5,5221
"5222","HADHA","DAG",35.5,5222
"5223","HSPA9","DAG",35.5,5223
"5224","SPTAN1","Sph",36,5224
"5225","ACTN1","Sph",36,5225
"5226","HSPA8","DAG",36.5,5226
"5227","MYOF","DAG",38.5,5227
"5228","PC","Sph",38.5,5228
"5229","KRT7","Sph",38.5,5229
"5230","FLNB","Sph",38.5,5230
"5231","HSPD1","Sph",38.5,5231
"5232","KRT16","DAG",39,5232
"5233","CKAP4","Sph",39,5233
"5234","ATP1A1","DAG",39,5234
"5235","SPTBN1","FA",39,5235
"5236","PC","DAG",39,5236
"5237","ATP1A1","Sph",39.5,5237
"5238","KRT6A","FA",40.5,5238
"5239","KRT6A","DAG",41,5239
"5240","KRT16","Sph",41.5,5240
"5241","HSPA5","FA",41.5,5241
"5242","KRT16","FA",42.5,5242
"5243","LMNA","Sph",42.5,5243
"5244","PRKDC","FA",43,5244
"5245","KRT8P11","DAG",43,5245
"5246","KRT18","DAG",44,5246
"5247","ACTC1","Sph",44,5247
"5248","PRKDC","DAG",44.5,5248
"5249","SPTBN1","DAG",45,5249
"5250","PRKDC","Sph",45.5,5250
"5251","KRT7","DAG",46,5251
"5252","ATP2A2","DAG",47.5,5252
"5253","KRT5","DAG",47.5,5253
"5254","NOLC1","DAG",48,5254
"5255","SPTBN1","Sph",48.5,5255
"5256","AHNAK","FA",48.5,5256
"5257","PKM2","DAG",49,5257
"5258","KRT5","FA",49.5,5258
"5259","ACTC1","FA",50,5259
"5260","ACTN4","Sph",51.5,5260
"5261","KRT14","Sph",52,5261
"5262","ACTN1","DAG",52,5262
"5263","HSPA5","Sph",52.5,5263
"5264","ANXA2","DAG",52.5,5264
"5265","KRT18","Sph",54,5265
"5266","LMNA","DAG",54,5266
"5267","VDAC1","FA",55,5267
"5268","KRT14","DAG",55.5,5268
"5269","HSPA5","DAG",60,5269
"5270","ACTN4","FA",60,5270
"5271","LMNA","FA",60.5,5271
"5272","KRT10","Sph",61,5272
"5273","KRT6B","DAG",63,5273
"5274","KRT6B","FA",64,5274
"5275","VDAC2","Sph",64.5,5275
"5276","VDAC2","DAG",65.5,5276
"5277","FLNB","DAG",66.5,5277
"5278","KRT10","FA",66.5,5278
"5279","KRT8P11","FA",67.5,5279
"5280","ACTG1","FA",68,5280
"5281","FLNA","Sph",68.5,5281
"5282","ACTBL2","DAG",69,5282
"5283","ACTG1","Sph",69.5,5283
"5284","FLNA","FA",71.5,5284
"5285","KRT7","FA",75.5,5285
"5286","KRT17","Sph",75.5,5286
"5287","KRT14","FA",76,5287
"5288","KRT18","FA",78,5288
"5289","AHNAK","Sph",79,5289
"5290","KRT9","Sph",81,5290
"5291","KRT10","DAG",82,5291
"5292","VIM","Sph",85.5,5292
"5293","KRT2","Sph",91.5,5293
"5294","HSPD1","FA",91.5,5294
"5295","ACTN4","DAG",92.5,5295
"5296","KRT2","FA",93.5,5296
"5297","KRT17","DAG",95,5297
"5298","KRT9","FA",96.5,5298
"5299","HSPD1","DAG",96.5,5299
"5300","VIM","DAG",97,5300
"5301","KRT9","DAG",101.5,5301
"5302","KRT8","Sph",101.5,5302
"5303","ACTC1","DAG",101.5,5303
"5304","KRT1","Sph",105,5304
"5305","VDAC1","DAG",111.5,5305
"5306","KRT2","DAG",113,5306
"5307","PLEC","Sph",118.5,5307
"5308","PLEC","Sph",118.5,5308
"5309","KRT8","DAG",118.5,5309
"5310","ACTG1","DAG",124,5310
"5311","MYH9","FA",126,5311
"5312","MYH9","Sph",128,5312
"5313","VDAC1","Sph",138,5313
"5314","AHNAK","DAG",138.5,5314
"5315","KRT17","FA",140,5315
"5316","VIM","FA",142.5,5316
"5317","KRT1","FA",150,5317
"5318","FLNA","DAG",161,5318
"5319","PLEC","FA",163,5319
"5320","PLEC","FA",163,5320
"5321","MYH9","DAG",164,5321
"5322","PLEC","DAG",168.5,5322
"5323","PLEC","DAG",170,5323
"5324","KRT1","DAG",185.5,5324
"5325","KRT8","FA",205,5325
